ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000175662	TOM1L2	17	17746828	17875736	-1	protein_coding	146691	TOM1L2	0.414475507742354	-0.031662721	131	17.34	2.45589e-05	rs8067439;rs12946913;rs3818717;rs11654081;rs2350976;rs11652881;rs4925114;rs12941356;rs4925115;rs11656665;rs12953299;rs8066560;rs11657423;rs11078399;rs12450799;rs4925116;rs12952723;rs9894257;rs9902941;rs11657130;rs11652144;rs1889018;rs4924821;rs4925117;rs12938501;rs13306736;rs12946746;rs7359509;rs4925119;rs9891957;rs8078756;rs9906673;rs6502618;rs3183702;rs2236513;rs9915248;rs4924822;rs3744113;rs9915776;rs3744115;rs1052299;rs1108648;rs7501812;rs1108646;rs12951376;rs4925120;rs16960744;rs11078400;rs8079321;rs11658309;rs4924823;rs12941039;rs1889014;rs11657074;rs9907246;rs9907287;rs9908017;rs9908299;rs8080061;rs12936037;rs7503334;rs8065563;rs8065497;rs950966;rs4925123;rs11650649;rs12943500;rs11650890;rs4925125;rs4925126;rs2350977;rs11078403;rs8070128;rs4925129;rs4925130;rs66531105;rs8078138;rs8078583;rs8070722;rs7222480;rs9913724;rs7207043;rs7207395;rs7208190;rs62064156;rs11078405;rs9912895;rs62064158;rs28428991;rs67253360;rs12452219;rs12452254;rs9904163;rs8073001;rs5002487;rs8068820;rs4077198;rs6502622;rs11656840;rs4341796;rs11078406;rs11078407;rs4244602;rs11657773;rs8070624;rs4470201;rs6502624;rs6502626;rs6502627;rs8065416;rs8066982;rs4534911;rs7214536;rs8077530;rs8076747;rs8078105;rs4257260;rs4553680;rs8065970;rs4414547;rs8070748;rs8077338;rs4616340;rs8080823;rs12603148;rs9905284;rs10048206;rs12600546;rs7213225;rs6502629;rs9908832;rs9635698;rs4343339;rs8068175;rs57728924;rs59304093;rs11078408;rs11870660;rs4471742;rs4299203;rs4321247;rs7219320;rs11871231;rs11869491;rs4072738;rs4072739;rs4459604;rs7207821;rs62072048;rs4368210;rs4584886;rs9911850;rs9912096;rs4924832;rs9899355;rs6502631;rs4506969;rs8071238;rs28537385;rs62072049;rs7219324;rs12150369;rs4365348;rs6502632;rs7212167;rs7223696;rs9913277;rs8069811;rs8079418;rs9896837;rs7215524;rs2955378;rs2955377;rs7224047;rs2955385;rs2955384;rs2955383;rs7406982;rs2955380;rs2955357;rs2955358;rs2955359;rs2955382;rs2955355;rs2955353;rs7207461;rs12948749;rs7210400;rs12940282;rs12939020;rs11652894;rs8070731;rs4925135;rs2955350;rs8080334;rs6502634;rs8082590;rs11650021;rs2955368;rs2955352;rs2955369;rs9894138;rs2955356;rs2955370;rs2955371;rs2955372;rs4643387;rs8066764;rs2955360;rs62073573;rs9303144;rs4426402;rs4410135;rs4561528;rs12943914;rs59518074;rs6502637;rs7211714;rs7212447;rs72827413;rs4365346;rs4506967;rs11078410;rs4925138;rs2974998;rs2230316;rs2974999;rs854813;rs854809;rs854808;rs712265;rs2056842;rs854762;rs6826;rs854765;rs854766;rs1101727;rs854767;rs854769;rs854770;rs741782;rs712267;rs854817;rs854818;rs2955365;rs2955366;rs854789;rs1008135;rs854764;rs854814;rs854768;rs12453825;rs60073596;rs4925133;rs2955373;rs721669;rs854791;rs9890563;rs4924826;rs76722346;rs3935505;rs3935506;rs4635395;rs4622569	29
ENSG00000171962	LRRC48	17	17876127	17920203	1	protein_coding	83450	LRRC48	6.08743008535915e-06	0.121791936	59	25.8	2.45589e-05	rs11654081;rs2350976;rs11652881;rs4925114;rs4925115;rs11656665;rs12953299;rs8066560;rs11657423;rs11078399;rs12450799;rs4925116;rs12952723;rs9894257;rs9902941;rs11657130;rs11652144;rs1889018;rs4924821;rs4925117;rs12938501;rs13306736;rs12946746;rs7359509;rs4925119;rs9891957;rs8078756;rs9906673;rs6502618;rs3183702;rs2236513;rs9915248;rs4924822;rs3744113;rs9915776;rs3744115;rs1052299;rs1108648;rs7501812;rs1108646;rs12951376;rs4925120;rs16960744;rs11078400;rs8079321;rs11658309;rs4924823;rs12941039;rs1889014;rs11657074;rs9907246;rs9907287;rs9908017;rs9908299;rs8080061;rs12936037;rs7503334;rs8065563;rs8065497;rs950966;rs4925123;rs11650649;rs12943500;rs11650890;rs4925125;rs4925126;rs2350977;rs11078403;rs8070128;rs4925129;rs4925130;rs66531105;rs8078138;rs8078583;rs8070722;rs7222480;rs9913724;rs7207043;rs7207395;rs12453825;rs7208190;rs62064156;rs11078405;rs9912895;rs62064158;rs28428991;rs67253360;rs12452219;rs12452254;rs9904163;rs8073001;rs5002487;rs8068820;rs4077198;rs6502622;rs11656840;rs4341796;rs11078406;rs11078407;rs4244602;rs11657773;rs8070624;rs4470201;rs6502624;rs6502626;rs6502627;rs8065416;rs8066982;rs4534911;rs7214536;rs8077530;rs8076747;rs8078105;rs4257260;rs4553680;rs8065970;rs4414547;rs8070748;rs8077338;rs4616340;rs8080823;rs12603148;rs9905284;rs10048206;rs12600546;rs7213225;rs6502629;rs60073596;rs9908832;rs9635698;rs4343339;rs8068175;rs57728924;rs59304093;rs11078408;rs11870660;rs4471742;rs4299203;rs4321247;rs7219320;rs11871231;rs11869491;rs4072738;rs4072739;rs4925133;rs4459604;rs7207821;rs62072048;rs4368210;rs4584886;rs9911850;rs9912096;rs4924832;rs9899355;rs6502631;rs4506969;rs8071238;rs28537385;rs62072049;rs7219324;rs12150369;rs4365348;rs6502632;rs7212167;rs7223696;rs9913277;rs8069811;rs8079418;rs9896837;rs7215524;rs2955378;rs2955377;rs7224047;rs2955385;rs2955384;rs2955383;rs7406982;rs2955380;rs2955357;rs2955358;rs2955359;rs2955382;rs2955355;rs2955353;rs7207461;rs12948749;rs7210400;rs12940282;rs12939020;rs11652894;rs8070731;rs4925135;rs2955350;rs8080334;rs6502634;rs8082590;rs11650021;rs2955368;rs2955352;rs2955369;rs9894138;rs2955356;rs2955370;rs2955371;rs2955372;rs4643387;rs8066764;rs62073573;rs9303144;rs4426402;rs4410135;rs4561528;rs59518074;rs6502637;rs7211714;rs7212447;rs4365346;rs4506967;rs11078410;rs2974998;rs2974999;rs2056842;rs6826;rs1101727;rs854769;rs2955360;rs12943914;rs72827413;rs4925138;rs2230316;rs854813;rs712265;rs854762;rs854764;rs854765;rs854766;rs854767;rs854770;rs741782;rs712267;rs854817;rs854818;rs2955365;rs2955366;rs854791;rs3935505;rs3935506;rs4635395;rs2955373;rs9890563;rs854814;rs721669;rs854809;rs854808;rs854768;rs854789;rs1008135;rs4622569;rs78667983;rs76248139;rs76855239;rs11656675;rs78421306;rs142100003;rs8067439;rs12946913;rs34673242;rs3818717;rs12941356;rs77426647	29
ENSG00000171953	ATPAF2	17	17880723	17942523	-1	protein_coding	91647	ATPAF2	0.00143053764737735	-0.701910376	77	25.8	2.45589e-05	rs3183702;rs4924822;rs9915776;rs12951376;rs4925120;rs16960744;rs11078400;rs8079321;rs11658309;rs4924823;rs12941039;rs11657074;rs9907246;rs9907287;rs9908017;rs9908299;rs8080061;rs12936037;rs7503334;rs8065563;rs8065497;rs950966;rs4925123;rs11650649;rs12943500;rs11650890;rs4925125;rs4925126;rs2350977;rs11078403;rs8070128;rs4925129;rs4925130;rs66531105;rs8078138;rs8078583;rs8070722;rs7222480;rs9913724;rs7207043;rs7207395;rs12453825;rs7208190;rs62064156;rs11078405;rs9912895;rs62064158;rs28428991;rs67253360;rs12452219;rs12452254;rs9904163;rs8073001;rs5002487;rs8068820;rs4077198;rs6502622;rs11656840;rs4341796;rs11078406;rs11078407;rs4244602;rs11657773;rs8070624;rs4470201;rs6502624;rs6502626;rs6502627;rs8065416;rs8066982;rs4534911;rs7214536;rs8077530;rs8076747;rs8078105;rs4257260;rs4553680;rs8065970;rs4414547;rs8070748;rs8077338;rs4616340;rs8080823;rs12603148;rs9905284;rs10048206;rs12600546;rs7213225;rs6502629;rs60073596;rs9908832;rs9635698;rs4343339;rs4321247;rs4925133;rs62072049;rs12948749;rs11652894;rs2955371;rs11654081;rs11652881;rs4925114;rs4925115;rs11656665;rs12953299;rs8066560;rs11657423;rs11078399;rs12450799;rs4925116;rs12952723;rs9894257;rs9902941;rs11657130;rs11652144;rs1889018;rs4924821;rs4925117;rs12938501;rs13306736;rs12946746;rs7359509;rs4925119;rs9891957;rs8078756;rs9906673;rs6502618;rs2236513;rs9915248;rs3744113;rs3744115;rs1052299;rs1108648;rs7501812;rs1108646;rs1889014;rs8068175;rs57728924;rs59304093;rs11078408;rs11870660;rs4471742;rs4299203;rs7219320;rs11871231;rs11869491;rs4072738;rs4072739;rs4459604;rs7207821;rs62072048;rs4368210;rs4584886;rs9911850;rs9912096;rs4924832;rs9899355;rs6502631;rs4506969;rs8071238;rs28537385;rs7219324;rs12150369;rs4365348;rs6502632;rs7212167;rs7223696;rs9913277;rs8069811;rs8079418;rs9896837;rs7215524;rs2955378;rs2955377;rs7224047;rs2955385;rs2955384;rs2955383;rs7406982;rs2955380;rs2955357;rs2955358;rs2955359;rs2955382;rs2955355;rs2955353;rs7207461;rs7210400;rs12940282;rs12939020;rs8070731;rs4925135;rs2955350;rs8080334;rs6502634;rs8082590;rs11650021;rs2955368;rs2955352;rs2955369;rs9894138;rs2955356;rs2955370;rs2955372;rs4643387;rs8066764;rs62073573;rs9303144;rs4426402;rs4410135;rs4561528;rs59518074;rs6502637;rs7211714;rs7212447;rs4365346;rs4506967;rs11078410;rs2974998;rs2974999;rs2056842;rs6826;rs1101727;rs854767;rs854769;rs854770;rs741782;rs712267;rs854817;rs854818;rs2955365;rs2955366;rs854791;rs2350976;rs3935505;rs3935506;rs4635395;rs2955373;rs9890563;rs854814;rs721669;rs854809;rs854808;rs854768;rs854789;rs1008135;rs4622569;rs78667983;rs76248139;rs76855239;rs11656675;rs78421306;rs142100003;rs8067439;rs12946913;rs2955360;rs12943914;rs72827413;rs4925138;rs2230316;rs854813;rs712265;rs854762;rs854764;rs854765;rs854766;rs34673242;rs3818717;rs12941356;rs77426647;rs59790438	29
ENSG00000141034	GID4	17	17942606	17971718	1	protein_coding	79018	GID4	0.937456357393192	-1.872939163	54	15.93	0.000221546	rs4925115;rs11656665;rs8066560;rs11657423;rs11078399;rs4925116;rs12952723;rs9894257;rs9902941;rs11657130;rs11652144;rs1889018;rs4925117;rs12938501;rs12946746;rs7359509;rs4925119;rs9891957;rs8078756;rs9906673;rs6502618;rs3183702;rs2236513;rs9915248;rs4924822;rs3744113;rs9915776;rs3744115;rs1052299;rs1108648;rs7501812;rs4925120;rs16960744;rs11078400;rs8079321;rs11658309;rs4924823;rs12941039;rs1889014;rs11657074;rs9907246;rs9907287;rs9908017;rs9908299;rs8080061;rs12936037;rs7503334;rs8065563;rs950966;rs4925123;rs11650649;rs11650890;rs4925125;rs4925126;rs2350977;rs11078403;rs8070128;rs4925129;rs4925130;rs66531105;rs8078138;rs8078583;rs8070722;rs7222480;rs9913724;rs7207043;rs7207395;rs7208190;rs62064156;rs11078405;rs9912895;rs62064158;rs28428991;rs67253360;rs12452219;rs12452254;rs9904163;rs8073001;rs5002487;rs8068820;rs4077198;rs6502622;rs11656840;rs4341796;rs11078406;rs11078407;rs4244602;rs11657773;rs4470201;rs6502624;rs6502626;rs6502627;rs8065416;rs8066982;rs4534911;rs7214536;rs8077530;rs8076747;rs8078105;rs4257260;rs4553680;rs8065970;rs4414547;rs8070748;rs4616340;rs8080823;rs12603148;rs9905284;rs10048206;rs12600546;rs7213225;rs9908832;rs9635698;rs4343339;rs8068175;rs57728924;rs59304093;rs11078408;rs11870660;rs4471742;rs4299203;rs4321247;rs7219320;rs3935505;rs3935506;rs4635395;rs11871231;rs11869491;rs4072738;rs4072739;rs4925133;rs4459604;rs7207821;rs62072048;rs4368210;rs4584886;rs9911850;rs9912096;rs4924832;rs9899355;rs6502631;rs4506969;rs8071238;rs28537385;rs62072049;rs7219324;rs12150369;rs4365348;rs6502632;rs7212167;rs7223696;rs9913277;rs8069811;rs8079418;rs9896837;rs7215524;rs2955378;rs2955377;rs7224047;rs2955385;rs2955384;rs2955383;rs7406982;rs2955380;rs2955357;rs2955358;rs2955359;rs2955382;rs2955355;rs2955353;rs7207461;rs12948749;rs7210400;rs12940282;rs12939020;rs11652894;rs8070731;rs4925135;rs2955350;rs8080334;rs6502634;rs8082590;rs11650021;rs2955368;rs2955352;rs2955369;rs9894138;rs2955356;rs2955370;rs2955371;rs2955372;rs4643387;rs2955373;rs8066764;rs62073573;rs9303144;rs4426402;rs4410135;rs4561528;rs59518074;rs6502637;rs7211714;rs7212447;rs4365346;rs4506967;rs11078410;rs9890563;rs2974998;rs2974999;rs854814;rs721669;rs854809;rs854808;rs2056842;rs6826;rs1101727;rs854767;rs854768;rs854769;rs854770;rs741782;rs712267;rs854817;rs854818;rs2955365;rs2955366;rs854789;rs1008135;rs854791;rs3818717;rs11654081;rs2350976;rs11652881;rs4925114;rs12941356;rs12450799;rs4924821;rs13306736;rs1108646;rs8065497;rs12943500;rs8070624;rs8077338;rs6502629;rs2955360;rs12943914;rs72827413;rs4925138;rs2230316;rs854813;rs712265;rs854762;rs854764;rs854765;rs854766;rs8067439;rs12946913;rs12953299;rs12951376;rs12453825;rs60073596;rs59790438;rs4925137;rs11658037;rs77331071;rs77448666;rs7223593;rs8077176;rs7225972;rs2955374;rs6502635	29
ENSG00000108591	DRG2	17	17991200	18011285	1	protein_coding	1819	DRG2	0.148077281811429	-0.609767106	48	11.67	0.00020329	rs8066560;rs11657423;rs11078399;rs4925116;rs12952723;rs9894257;rs9902941;rs11657130;rs11652144;rs1889018;rs12938501;rs4925119;rs9891957;rs8078756;rs9906673;rs6502618;rs3183702;rs2236513;rs9915248;rs4924822;rs3744113;rs9915776;rs3744115;rs1052299;rs1108648;rs7501812;rs4925120;rs16960744;rs11078400;rs8079321;rs11658309;rs4924823;rs12941039;rs11657074;rs9907246;rs9907287;rs9908017;rs9908299;rs8080061;rs12936037;rs4925125;rs4925126;rs2350977;rs11078403;rs66531105;rs8070722;rs9913724;rs7207043;rs7208190;rs9912895;rs62064158;rs28428991;rs67253360;rs9904163;rs8068820;rs4077198;rs6502622;rs11656840;rs11078406;rs11078407;rs4470201;rs6502624;rs6502626;rs6502627;rs8065416;rs8066982;rs4534911;rs7214536;rs8077530;rs8076747;rs8078105;rs4257260;rs4553680;rs8065970;rs4414547;rs8070748;rs4616340;rs8080823;rs12603148;rs9905284;rs10048206;rs12600546;rs7213225;rs9908832;rs9635698;rs4343339;rs8068175;rs57728924;rs59304093;rs11078408;rs11870660;rs4471742;rs4299203;rs7219320;rs11871231;rs11869491;rs4072738;rs4072739;rs4925133;rs4459604;rs7207821;rs62072048;rs4368210;rs4584886;rs9911850;rs9912096;rs4924832;rs9899355;rs6502631;rs4506969;rs8071238;rs28537385;rs62072049;rs7219324;rs12150369;rs4365348;rs6502632;rs7212167;rs7223696;rs9913277;rs8069811;rs8079418;rs9896837;rs7215524;rs2955378;rs2955377;rs7224047;rs2955385;rs2955384;rs2955383;rs7406982;rs2955380;rs2955357;rs2955358;rs2955359;rs2955382;rs2955355;rs2955353;rs7207461;rs12948749;rs7210400;rs12940282;rs12939020;rs11652894;rs8070731;rs4925135;rs2955350;rs8080334;rs6502634;rs8082590;rs11650021;rs2955368;rs2955352;rs2955369;rs9894138;rs2955356;rs2955370;rs2955371;rs2955372;rs4643387;rs2955373;rs8066764;rs2955360;rs62073573;rs9303144;rs4426402;rs4410135;rs4561528;rs12943914;rs59518074;rs6502637;rs7211714;rs7212447;rs72827413;rs4365346;rs4506967;rs11078410;rs9890563;rs4925138;rs2974998;rs2230316;rs2974999;rs854814;rs854813;rs721669;rs854809;rs854808;rs712265;rs2056842;rs854762;rs6826;rs854764;rs854765;rs854766;rs1101727;rs854767;rs854768;rs854769;rs854770;rs741782;rs712267;rs854817;rs854818;rs2955365;rs2955366;rs854789;rs1008135;rs854791;rs12450799;rs4924821;rs13306736;rs12946746;rs7359509;rs1889014;rs8065497;rs12943500;rs8070624;rs8077338;rs6502629;rs941449;rs16960870;rs4924836;rs4925139;rs2975003;rs2975004;rs2955386;rs2272570;rs2955387;rs2925139;rs77963268;rs2925140;rs2955361;rs2955363;rs2925141;rs2925142;rs2925143;rs2975001	29
ENSG00000091536	MYO15A	17	18012020	18083116	1	protein_coding	51168	MYO15A	NA	-0.044915115	38	18.36	0.000927502	rs9894257;rs8078756;rs9906673;rs6502618;rs3183702;rs2236513;rs9915248;rs4924822;rs3744113;rs9915776;rs3744115;rs1052299;rs1108648;rs4925120;rs16960744;rs11078400;rs8079321;rs11658309;rs4924823;rs12941039;rs11657074;rs9907246;rs9907287;rs9908017;rs9908299;rs8080061;rs12936037;rs8076747;rs8068175;rs57728924;rs59304093;rs11078408;rs11870660;rs4471742;rs4299203;rs7219320;rs11871231;rs11869491;rs4072738;rs4072739;rs4925133;rs4459604;rs7207821;rs62072048;rs4368210;rs4584886;rs9911850;rs9912096;rs4924832;rs9899355;rs6502631;rs4506969;rs8071238;rs28537385;rs62072049;rs7219324;rs12150369;rs4365348;rs6502632;rs7212167;rs7223696;rs9913277;rs8069811;rs9896837;rs7215524;rs2955378;rs2955377;rs7224047;rs2955385;rs2955384;rs2955383;rs7406982;rs2955380;rs2955357;rs2955358;rs2955359;rs2955355;rs2955353;rs7207461;rs12948749;rs7210400;rs12940282;rs12939020;rs11652894;rs8070731;rs4925135;rs2955350;rs8080334;rs6502634;rs8082590;rs11650021;rs2955368;rs2955352;rs2955369;rs9894138;rs2955356;rs2955370;rs2955371;rs2955372;rs4643387;rs2955373;rs8066764;rs2955360;rs62073573;rs9303144;rs4426402;rs4410135;rs4561528;rs12943914;rs59518074;rs6502637;rs7211714;rs7212447;rs72827413;rs4365346;rs4506967;rs11078410;rs9890563;rs4925138;rs2974998;rs2230316;rs2974999;rs854814;rs854813;rs721669;rs854809;rs854808;rs712265;rs2056842;rs854762;rs6826;rs854764;rs854765;rs854766;rs1101727;rs854767;rs854768;rs854769;rs854770;rs741782;rs712267;rs854817;rs854818;rs2955365;rs2955366;rs854789;rs1008135;rs854791;rs2272570;rs12450799;rs4925116;rs12952723;rs9902941;rs11657130;rs11652144;rs1889018;rs4924821;rs12938501;rs13306736;rs12946746;rs7359509;rs9891957;rs7501812;rs1889014;rs8065497;rs12943500;rs8070624;rs8077338;rs6502629;rs8079418;rs2955382;rs2955387;rs2925139;rs6502626;rs6502627;rs8065416;rs8066982;rs7214536;rs8077530;rs8078105;rs4257260;rs8065970;rs4414547;rs8070748;rs4616340;rs12603148;rs9905284;rs10048206;rs12600546;rs7213225;rs9908832;rs9635698;rs77963268;rs2925140;rs2955361;rs2955363;rs2925141;rs2925142;rs2925143;rs2975001;rs2975002	29
ENSG00000168675	LDLRAD4	18	13217497	13652754	1	protein_coding	753	LDLRAD4	0.377306395292768	-1.831589499	80	13.18	2.46223e-06	rs4797745;rs4797746;rs12955200;rs67772629;rs9952107;rs9952186;rs9952516;rs9952649;rs9955376;rs9955747;rs9944928;rs9958724;rs6505789;rs7244519;rs12458598;rs12968748;rs4277409;rs3901403;rs72869817;rs4797749;rs4797750;rs4797752;rs4797753;rs59835474;rs56191278;rs55962651;rs12607576;rs12455455;rs9303782;rs75155099;rs73415379;rs4796973;rs73415398;rs73417364;rs28526284;rs28674127;rs11662617;rs10445430;rs10445419;rs11665438;rs9652933;rs11659870;rs6505792;rs6505793;rs11661590;rs11661574;rs11080638;rs62097310;rs62097311;rs62097312;rs62097313;rs34173756;rs9963094;rs4796974;rs60576360;rs1945135;rs61193217;rs60378227;rs59843191;rs73417382;rs11080639;rs9951177;rs7228720;rs7232054;rs11662800;rs10853230;rs11080640;rs12457309;rs10775420;rs28563139;rs4796975;rs57268406;rs1981402;rs12604331;rs12456143;rs12607182;rs62097323;rs10468687;rs1540080;rs56078702	30
ENSG00000132874	SLC14A2	18	42792960	43263072	1	protein_coding	101930602	SLC14A2	8.427413552635e-14	0.719949743	120	21.1	1.07977e-14	rs11082439;rs77990658;rs12455457;rs16978333;rs35828812;rs16978338;rs7244863;rs34290374;rs35001858;rs72906659;rs9954675;rs72906606;rs7245248;rs66627362;rs8095203;rs72906609;rs72906613;rs16978335;rs55802831;rs7233426;rs7236910;rs16978337;rs11660019;rs58696100;rs55795536;rs11663678;rs11661915;rs12326462;rs12456184;rs12455689;rs28408641;rs12455102;rs11661806;rs16978339;rs58004513;rs11659252;rs7233577;rs8093563;rs12456097;rs9963678;rs62090676;rs28732974;rs7232133;rs35752582;rs17743054;rs1471353;rs16978343;rs1462149;rs16978340;rs11082441;rs8085004;rs7235709;rs11659257;rs11659248;rs1462150;rs11082444;rs12954053;rs16978341;rs8086981;rs8086861;rs7237237;rs12457237;rs12456693;rs36043071;rs12458939;rs9952980;rs78571654;rs61374365;rs80185868;rs78282426;rs7235262;rs7235718;rs60633954;rs12326278;rs76030480;rs74654773;rs8084524;rs1599552;rs111767047;rs17743443;rs79804212;rs9949109;rs16978345;rs12607452;rs62090679;rs12605441;rs115014319;rs62090682;rs73429984;rs11659929;rs11082445;rs11873896;rs9945238;rs9945505;rs723007;rs7239060;rs9967540;rs12961580;rs16978350;rs7235857;rs7236802;rs6507610;rs9950394;rs9957020;rs2247694;rs2247691;rs16978353;rs2247593;rs8099082;rs2247334;rs2247327;rs2247326;rs10438964;rs9966006;rs8091746;rs2247684;rs75052481;rs16978352;rs60018212;rs16978354	31
ENSG00000184828	ZBTB7C	18	45553044	45937123	-1	protein_coding	201501	ZBTB7C	0.907221460237709	-0.062747095	60	15.95	0.00144712	rs57787629;rs8088785;rs8089512;rs56830351;rs7231151;rs12605978;rs7238561;rs9959819;rs4245247;rs72918138;rs67927311;rs8099419;rs4940197;rs4620750;rs8093883;rs7243734;rs4939701;rs9960301;rs9960608;rs7239672;rs4528649;rs7243697;rs7245101;rs7226941;rs4940217;rs4468699;rs9958955;rs4072891;rs72918141;rs4531814;rs12958057;rs7231210;rs72918150;rs7234787;rs4074019;rs4072727;rs12457845;rs45501996;rs75181977;rs4245251;rs56147353;rs61477787;rs8089034;rs61634759;rs7244057;rs72918189;rs4476244;rs111245309;rs10460075;rs79797910;rs7240386;rs7243521;rs79575701;rs114394903;rs112812607;rs7236507;rs61610858;rs4245248;rs4245249;rs78203158	32
ENSG00000187664	HAPLN4	19	19366450	19373605	-1	protein_coding	404037	HAPLN4	0.0326847848265823	0.204997517	7	23.8	1.02255e-08	rs10426780;rs2074299;rs2074303;rs10419245;rs735273;rs8103496;rs2017964;rs8101938;rs2301784;rs6511026;rs2269873;rs10407952;rs6511028;rs7254748;rs4808937;rs4808938;rs10409234;rs2023882;rs4808939;rs4808193;rs4808941;rs2315022;rs2301786;rs1010207;rs4808942;rs2285859;rs2315025;rs3934667;rs12460764;rs7246748;rs7254230;rs62135552;rs3764567;rs1009136;rs67720221;rs12985655;rs8103197;rs769267;rs2074090;rs2074091;rs2965191;rs2301669;rs2965193;rs2905421;rs2285627;rs15622;rs6511032;rs2905423;rs2965198;rs2905424;rs2965199;rs2965200;rs8101499;rs2905426;rs2905427;rs2074088;rs2315279;rs2315281;rs2315283;rs34538000;rs2965175;rs2905430;rs2905431;rs2905432;rs35418933;rs34277109;rs2965180;rs2905435;rs2965189;rs2916069;rs2965188;rs2965185;rs2916073;rs1469713;rs1469712;rs2916074;rs2965183;rs2916076;rs2965182;rs12975119;rs4808955;rs4808200;rs10410664;rs10414830;rs7256149;rs4808957;rs4808202;rs4808203;rs4808959;rs9917108;rs1808653;rs2099334;rs10405625;rs10419912;rs2315610;rs751856;rs4808964;rs2288852;rs1865034;rs2082421;rs1047361;rs6511038;rs10402451;rs3794990;rs3794993;rs892022;rs892021;rs3752151;rs1063966;rs1054284;rs6626;rs10282;rs6909;rs10402627;rs7250893;rs4808965;rs4808967;rs10422819;rs2304098;rs4808208;rs58542926;rs72999063;rs6511027;rs8102502;rs2074300;rs2074301;rs10418051;rs2023883;rs12979148;rs11666553;rs2240117;rs12983137;rs1859287;rs57962361;rs11668104;rs8108647;rs12976025;rs10402661;rs4808194;rs11085259;rs757000;rs757001;rs2301668;rs968525;rs10421505;rs12982276;rs11085261;rs9304960;rs2301671;rs2285626;rs10403731;rs10419672;rs7258508;rs4808196;rs12973258;rs60321073;rs17288409;rs4808950;rs11669516;rs8182472;rs4808199;rs34647936;rs60003758;rs12972397;rs12977524;rs7250658;rs2163805;rs2163804;rs754255;rs6511036;rs1465695;rs10401193;rs10404728;rs2099333;rs57009615;rs56273306;rs7252888;rs56397647;rs12981405;rs10402308	33
ENSG00000213996	TM6SF2	19	19375173	19384200	-1	protein_coding	53345	TM6SF2	1.93541173325793e-05	NA	17	23.8	6.25271e-09	rs10426780;rs2074299;rs2074303;rs10419245;rs735273;rs8103496;rs2017964;rs8101938;rs2301784;rs6511026;rs2269873;rs10407952;rs6511028;rs7254748;rs4808937;rs4808938;rs10409234;rs2023882;rs4808939;rs4808193;rs4808941;rs2315022;rs2301786;rs1010207;rs4808942;rs2285859;rs2315025;rs3934667;rs12460764;rs7246748;rs7254230;rs62135552;rs3764567;rs1009136;rs67720221;rs12985655;rs8103197;rs769267;rs2074090;rs2074091;rs2965191;rs2301669;rs2965193;rs2905421;rs2285627;rs15622;rs6511032;rs2905423;rs2965198;rs2905424;rs2965199;rs2965200;rs8101499;rs2905426;rs2905427;rs2074088;rs2315279;rs2315281;rs2315283;rs34538000;rs2965175;rs2905430;rs2905431;rs2905432;rs35418933;rs34277109;rs2965180;rs2905435;rs2965189;rs2916069;rs2965188;rs2965185;rs2916073;rs1469713;rs1469712;rs2916074;rs2965183;rs2916076;rs2965182;rs12975119;rs4808955;rs4808200;rs10410664;rs10414830;rs7256149;rs4808957;rs4808202;rs4808203;rs4808959;rs9917108;rs1808653;rs2099334;rs10405625;rs10419912;rs2315610;rs751856;rs4808964;rs2288852;rs1865034;rs2082421;rs1047361;rs6511038;rs10402451;rs3794990;rs3794993;rs892022;rs892021;rs3752151;rs1063966;rs1054284;rs6626;rs10282;rs6909;rs10402627;rs7250893;rs4808965;rs4808967;rs10422819;rs2304098;rs4808208;rs58542926;rs72999063;rs6511027;rs8102502;rs2074300;rs2074301;rs10418051;rs2023883;rs12979148;rs11666553;rs2240117;rs12983137;rs1859287;rs57962361;rs11668104;rs8108647;rs12976025;rs10402661;rs4808194;rs11085259;rs757000;rs757001;rs2301668;rs968525;rs10421505;rs12982276;rs11085261;rs9304960;rs2301671;rs2285626;rs10403731;rs10419672;rs7258508;rs4808196;rs12973258;rs60321073;rs17288409;rs4808950;rs11669516;rs8182472;rs4808199;rs34647936;rs60003758;rs12972397;rs12977524;rs7250658;rs2163805;rs2163804;rs754255;rs6511036;rs1465695;rs10401193;rs10404728;rs2099333;rs57009615;rs56273306;rs7252888;rs56397647;rs12981405;rs10402308;rs35431065	33
